,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
GRIN1,0.45069483,0.46288657,0.44445,0.5585025,0.45465538,0.49389994,0.4669857,0.44883645,0.52144957,0.41002014,0.49282968,0.46754748,0.54386145,0.51585823,0.43035695,0.4506223,0.6074294,0.58519036,0.53904563,0.58532894,0.5612003,0.41900787,0.5794812,0.5098899,0.51175016,0.44948572,0.56134385,0.5027113,0.48324212,0.4656873,0.52118033,0.5502388,0.48880082,0.48456886,0.43978533,0.4445705,0.4493611,0.44193846,0.4320676,0.47972712,0.5377962,0.4463746,0.43059668,0.44263986,0.53779566,0.564926,0.56023103,0.53127784,0.50891733,0.38600808,0.52495193,0.5464406,0.5323806,0.5308881,0.533023,0.4075823,0.55459243,0.55916536,0.5146194,0.49636662,0.49021065,0.50868684,0.48186302,0.46076256,0.52989256,0.5835779,0.42022252,0.45644936,0.5436602,0.53079426,0.45816255,0.54945445,0.43921456,0.4716644,0.51138735,0.55076724,0.4437713,0.44174004,0.41015118,0.53951085,0.45459712,0.4977384,0.4714034,0.44128263,0.51885825,0.4500053,0.4523532,0.47963724,0.50371087,0.45076525,0.44931424,0.48089516,0.45792434,0.49439847,0.41842467,0.4974168,0.5116879,0.41085005,0.47850662,0.4956037,0.52331215,0.4347051,0.49825305,0.52513826,0.5840853,0.45584464,0.4973163,0.44950575,0.44437006,0.5247219,0.4847287,0.438122,0.5334491,0.5256056,0.5382144,0.45789334,0.4832877,0.48658615,0.57246846,0.48246437,0.52515805,0.54408413,0.543268,0.37123963,0.51442075,0.43029705,0.43382463,0.5183878
SLC16A1,0.48144943,0.4542729,0.49318567,0.5430145,0.48301497,0.49306896,0.5076603,0.47145638,0.5094267,0.4497016,0.5159696,0.48636684,0.54433715,0.49257502,0.472439,0.4324568,0.59355444,0.57559216,0.5427877,0.59307885,0.5536756,0.4371429,0.55898994,0.4910988,0.51541704,0.45432502,0.5381619,0.5099928,0.48532367,0.48584828,0.5136338,0.5456152,0.47637773,0.46124747,0.47612703,0.446079,0.45719478,0.46943474,0.47883472,0.52286977,0.5317786,0.4849404,0.4244277,0.46688235,0.5539924,0.53927505,0.55854833,0.516607,0.5030537,0.42445827,0.5302223,0.53953046,0.5199496,0.5137236,0.52451164,0.45955116,0.5546225,0.53833747,0.5014657,0.47641498,0.48566556,0.5740287,0.4913497,0.47072813,0.53736424,0.5739053,0.44780707,0.45666802,0.5185571,0.539403,0.46593758,0.55207866,0.48167053,0.4941194,0.5119549,0.5500059,0.45640698,0.4623777,0.42855993,0.53131056,0.46509466,0.506705,0.4671924,0.43229783,0.5150491,0.4491659,0.44030744,0.46916875,0.485454,0.4746247,0.5027744,0.4883634,0.47569007,0.47141472,0.4140933,0.49454135,0.52054036,0.45247698,0.50474155,0.47508767,0.56453866,0.5018953,0.4644244,0.5343666,0.57110184,0.48588622,0.5064601,0.42125696,0.46342906,0.53151685,0.5099032,0.4840709,0.546015,0.523464,0.534032,0.4706686,0.48227742,0.50335675,0.53689134,0.49317577,0.5155772,0.5287775,0.54692894,0.36799285,0.50686663,0.459111,0.46632466,0.5134676
GM23651,0.50393146,0.450728,0.5441158,0.49527246,0.55378824,0.49142534,0.5581709,0.45537576,0.5037194,0.51259905,0.54918784,0.5081227,0.54780906,0.45559546,0.51844746,0.40406153,0.5648984,0.52936643,0.5258154,0.58178777,0.54375714,0.47691432,0.53800684,0.48008907,0.5324043,0.45046103,0.51949847,0.5006567,0.4907746,0.5192606,0.5261613,0.5172891,0.4673239,0.43139744,0.5049293,0.43520415,0.4708749,0.5163219,0.5527159,0.5876079,0.558562,0.4631852,0.38226777,0.48689654,0.56591177,0.5275272,0.5222978,0.5115397,0.49574447,0.44322592,0.5140788,0.5147913,0.5253648,0.49841657,0.50715894,0.530865,0.53228813,0.48872408,0.4973005,0.4552362,0.4772461,0.6585639,0.50807923,0.5101872,0.5438785,0.53251994,0.46267578,0.48624477,0.49332994,0.52954245,0.48323536,0.5177101,0.5321946,0.5220362,0.49401802,0.56308216,0.47769642,0.45641977,0.43656752,0.523371,0.4961288,0.49891227,0.47985992,0.43149784,0.5081003,0.43998593,0.46937984,0.46010694,0.45874003,0.51666045,0.53749925,0.51875603,0.48782498,0.44743997,0.3799159,0.46304026,0.49865964,0.54598796,0.54249525,0.4261349,0.63838494,0.5652441,0.43943304,0.5260384,0.5618302,0.5106972,0.55665904,0.4056755,0.48865196,0.54496163,0.513087,0.5162344,0.5370136,0.51002693,0.53565127,0.5074231,0.47660694,0.51723194,0.51238495,0.51754546,0.4898019,0.49873754,0.536707,0.3813768,0.46200734,0.4774135,0.49878386,0.4920261
RENBP,0.49672416,0.45135063,0.5219464,0.50371575,0.52992207,0.49097928,0.53288496,0.46265838,0.502214,0.49977094,0.5426943,0.5080727,0.5391818,0.4673089,0.51789826,0.41481447,0.5751256,0.53861654,0.5281991,0.58906025,0.5402836,0.45721322,0.537519,0.4826548,0.5327846,0.45869437,0.514875,0.5052386,0.4879658,0.50760835,0.5058407,0.5247302,0.4689667,0.44490317,0.49177873,0.43547595,0.47495034,0.49981278,0.53485537,0.56763995,0.55137575,0.46278778,0.40376192,0.48785874,0.56246436,0.5288679,0.53060687,0.50542396,0.49664345,0.43121353,0.5208111,0.51127183,0.5140968,0.49712014,0.5068267,0.5080858,0.5462172,0.50113094,0.5052113,0.46127313,0.47420785,0.6334205,0.48808292,0.49107397,0.5374562,0.55224526,0.4641482,0.47560582,0.49883288,0.52123016,0.48068,0.5296094,0.51089317,0.50455266,0.49644953,0.5477306,0.46511078,0.46585757,0.44445613,0.5215271,0.48003557,0.49794596,0.4787762,0.43125683,0.50780606,0.44594854,0.4522146,0.477255,0.47099087,0.49430862,0.52879405,0.5038039,0.485631,0.45438093,0.38248956,0.4754026,0.5007478,0.5109973,0.5423395,0.4427825,0.6189878,0.55115956,0.4484721,0.5294956,0.5606095,0.49360478,0.54021597,0.40727913,0.48381126,0.53635615,0.5064785,0.5027512,0.5366429,0.50003743,0.5290067,0.49540466,0.47876012,0.5068167,0.5148426,0.5095259,0.48788542,0.5115046,0.52813864,0.38996467,0.47191435,0.47254312,0.4912796,0.500041
VAMP8,0.490439,0.45903865,0.5006496,0.5087639,0.5128986,0.48755124,0.51908743,0.46308357,0.5028138,0.49109548,0.52992314,0.50224584,0.5296397,0.47799218,0.5042075,0.43001425,0.56586766,0.53325564,0.5235512,0.57071364,0.535171,0.45758292,0.5357711,0.4844877,0.53205466,0.46372458,0.5141337,0.5050469,0.48951015,0.49840236,0.50918895,0.5241828,0.4743713,0.45374775,0.47840694,0.44353905,0.48185378,0.49124122,0.51826096,0.54131126,0.5557924,0.46011078,0.41817045,0.48632216,0.5580689,0.5291474,0.52359545,0.50972277,0.49540526,0.4251888,0.5174886,0.5092851,0.5107031,0.50034654,0.4989051,0.50384206,0.5449353,0.5061599,0.50897,0.4695318,0.4850758,0.60577244,0.4831867,0.49039084,0.53226405,0.5425216,0.4557491,0.47614536,0.501612,0.5094538,0.4798652,0.5232176,0.49885875,0.499941,0.49267235,0.53812206,0.4667115,0.4709163,0.44960824,0.51478416,0.48276946,0.49561355,0.48464724,0.4420079,0.5006873,0.4473722,0.45670065,0.4819529,0.46525902,0.48234507,0.5131882,0.50983423,0.48758548,0.4700581,0.39588648,0.4757518,0.49624807,0.50111824,0.5288487,0.454567,0.5949007,0.531498,0.45916668,0.5252243,0.5535002,0.4848086,0.52844757,0.42575672,0.48061225,0.52673835,0.5003597,0.48735654,0.529202,0.49921778,0.5238592,0.49728468,0.48414707,0.50448513,0.5197034,0.501929,0.48439482,0.50991315,0.52379036,0.40162426,0.47040996,0.4708614,0.4881431,0.49564984
ASPH,0.48587754,0.45718223,0.49241224,0.530872,0.49312678,0.49082467,0.5088777,0.46877015,0.50718004,0.46475968,0.5198858,0.49258083,0.54024446,0.48705688,0.48301896,0.43301862,0.5882007,0.56334007,0.53824574,0.58563346,0.5518484,0.4446173,0.5495981,0.48675606,0.52257305,0.45814046,0.528524,0.5091608,0.4861933,0.49016562,0.5115961,0.53544974,0.47367415,0.45874825,0.4747648,0.44532403,0.46590212,0.47451216,0.4912725,0.52980316,0.5379224,0.4735281,0.4239324,0.4720213,0.5549702,0.53750867,0.5495564,0.51045376,0.4969982,0.42335647,0.5264048,0.52694786,0.5173076,0.5092955,0.516159,0.4734416,0.5504193,0.5269385,0.5033564,0.47530735,0.4885197,0.58175766,0.48802325,0.47732452,0.5381524,0.5691738,0.44795847,0.46527207,0.516616,0.52834094,0.4695542,0.54184073,0.48529643,0.4928565,0.50485754,0.54267806,0.455145,0.46405542,0.43589103,0.5259578,0.46874472,0.50262314,0.47209984,0.43576604,0.50898963,0.4471813,0.44504794,0.4756389,0.4839272,0.4786117,0.5032679,0.49192032,0.47653118,0.47298625,0.40578145,0.48720664,0.50880635,0.4629917,0.5097311,0.4704625,0.57361245,0.5121742,0.46350992,0.53217363,0.5633566,0.4832421,0.51170486,0.42046186,0.46568352,0.5298902,0.50811905,0.48294723,0.54247296,0.51663685,0.52923006,0.47419745,0.48186696,0.50019145,0.5306447,0.49780574,0.5076267,0.52124566,0.53713816,0.3786451,0.49664345,0.46347293,0.47110644,0.5090535
PSAP,0.49146202,0.45798954,0.5003156,0.52292544,0.49927828,0.49099693,0.5159181,0.4698676,0.50666916,0.47459462,0.52526176,0.49668452,0.53764635,0.48135233,0.49302253,0.43221036,0.5805562,0.553935,0.5356574,0.58531415,0.54748887,0.44916528,0.54545045,0.48655403,0.5250423,0.46049276,0.5238453,0.5092902,0.4889501,0.49428713,0.50793064,0.53251165,0.4738454,0.45534012,0.47884884,0.44436553,0.47034052,0.48082316,0.5033481,0.5349264,0.5406259,0.47445014,0.42292988,0.47767052,0.55686414,0.5334584,0.54388857,0.5100948,0.4984239,0.42758018,0.5234729,0.5220606,0.51434,0.50500625,0.5123759,0.48203105,0.55222195,0.5220908,0.50445044,0.47250575,0.485505,0.59292686,0.48654196,0.48090795,0.5374618,0.56376433,0.453079,0.46940127,0.5112688,0.5266271,0.47405732,0.54032004,0.49072075,0.4976567,0.50413305,0.5413869,0.45848066,0.4670687,0.44184917,0.5221712,0.47318456,0.50150305,0.4750326,0.43526977,0.50858366,0.44925287,0.4472453,0.4773869,0.4791831,0.48184383,0.5095877,0.49649712,0.4791894,0.47000173,0.40309754,0.48477232,0.50790423,0.47372738,0.51725394,0.46715426,0.5828591,0.52268946,0.4605884,0.5319822,0.56168455,0.4875635,0.5170143,0.4203595,0.47108868,0.53023195,0.507831,0.48956653,0.541506,0.5122231,0.5274333,0.4801448,0.48309353,0.5021864,0.52434397,0.4974448,0.50191265,0.51887614,0.533033,0.3868023,0.49158275,0.46797338,0.47649974,0.5069097
FUS,0.39059582,0.37219954,0.27232528,0.7882888,0.32495636,0.50873005,0.31214952,0.38371027,0.5841955,0.17279582,0.41094545,0.3360243,0.6601564,0.5841225,0.22248001,0.41716436,0.87459886,0.85259944,0.6795577,0.70797414,0.78936166,0.24328238,0.78399956,0.5765514,0.38423172,0.30698273,0.7687229,0.4868779,0.5600801,0.31709,0.6651912,0.6715847,0.4222417,0.4786804,0.32573932,0.4177472,0.27737308,0.30812988,0.1644423,0.36957204,0.39636692,0.38198015,0.38374335,0.28480196,0.56048113,0.76455617,0.8131507,0.59209836,0.4668875,0.31305578,0.6127228,0.74780333,0.6169084,0.60906535,0.72721374,0.12902677,0.63981384,0.783428,0.44289485,0.53391814,0.49930912,0.31961367,0.54129714,0.24528897,0.6239091,0.85651016,0.3099505,0.4046101,0.7531461,0.73539406,0.28654087,0.7340177,0.29470882,0.37092814,0.65283597,0.6514782,0.27972722,0.3169332,0.2541617,0.6647831,0.27055022,0.4965341,0.33432218,0.321055,0.65125364,0.34791523,0.31903738,0.35917082,0.722339,0.38268116,0.32601798,0.2879851,0.33608127,0.48128098,0.43253282,0.5828005,0.5209582,0.14066336,0.29256544,0.6092708,0.365447,0.26050788,0.52638644,0.6380338,0.7653844,0.3781508,0.34785265,0.3352965,0.25407878,0.6184631,0.59672946,0.296008,0.65188164,0.71129084,0.5962945,0.19937746,0.4580239,0.4387051,0.7570184,0.48628184,0.74134815,0.68115926,0.75997955,0.097473115,0.743576,0.26034507,0.19374879,0.67324865
ZDHHC15,0.49133715,0.4498249,0.50526947,0.50382245,0.53275436,0.48740032,0.5242188,0.44160804,0.4971163,0.5003636,0.53647965,0.5002373,0.54369754,0.4629945,0.5062614,0.41152978,0.5611812,0.53010195,0.5241866,0.5724986,0.53681576,0.46542212,0.53668725,0.48654625,0.5275355,0.45909074,0.52199626,0.49781305,0.49408227,0.51060915,0.5224488,0.51750344,0.46669224,0.4426209,0.47909847,0.43854794,0.48676217,0.4943403,0.53453225,0.55751103,0.55080134,0.44815192,0.39984846,0.4870996,0.5586331,0.54235023,0.5220456,0.5121473,0.4954386,0.432843,0.522388,0.51200944,0.51175314,0.49559128,0.5043227,0.51603055,0.53795224,0.494809,0.4972841,0.46869838,0.46975154,0.6272047,0.48540634,0.4994382,0.5402991,0.5368395,0.455178,0.48141813,0.5032245,0.5149827,0.47426587,0.5230326,0.51463556,0.5037862,0.48948392,0.55406517,0.46533504,0.46629423,0.45136034,0.5261342,0.48287708,0.49993992,0.48789227,0.44192007,0.50350255,0.436516,0.4537095,0.47532544,0.45860127,0.49983317,0.525303,0.51174957,0.4895205,0.45806548,0.38102943,0.46424252,0.48594904,0.53182036,0.5251246,0.44104302,0.60659885,0.5393236,0.44831795,0.5222903,0.55588984,0.4955744,0.5413436,0.41826206,0.47799817,0.5403601,0.5054993,0.4898089,0.5287234,0.50558746,0.5261906,0.50028664,0.48174343,0.51242226,0.52316314,0.5153927,0.4804929,0.5002684,0.53206205,0.39305386,0.46306804,0.46806705,0.48818228,0.4875049
GFPT2,0.45953414,0.45120934,0.47063047,0.5587586,0.46623188,0.49779865,0.49105948,0.459687,0.51184744,0.42066792,0.49801153,0.46705085,0.5417088,0.5076595,0.43888777,0.43465474,0.6013868,0.5825656,0.5461078,0.5831273,0.5557902,0.41986942,0.5818978,0.50062484,0.50693816,0.4531829,0.56519455,0.50787455,0.4828136,0.47217548,0.5255004,0.54961514,0.4783581,0.47810662,0.45759416,0.4439784,0.4444408,0.44409198,0.44933364,0.4978647,0.531537,0.46721,0.42406133,0.4491735,0.53806263,0.5541902,0.56360465,0.53708535,0.5057563,0.41046342,0.5325882,0.5533963,0.5277561,0.5292915,0.5379218,0.4195664,0.552182,0.54980195,0.4995658,0.4864809,0.4801099,0.5303861,0.49969,0.46695867,0.5375603,0.5714608,0.4273727,0.4557889,0.54007417,0.5409787,0.4545325,0.5524842,0.46671,0.48508522,0.51199365,0.5577997,0.45392665,0.45288107,0.40568078,0.5405251,0.4610095,0.506239,0.46779612,0.4327676,0.51527655,0.44758064,0.44453263,0.46779028,0.48576906,0.46367085,0.47528288,0.48838425,0.46978182,0.47586697,0.42188373,0.5033849,0.521816,0.4342568,0.4787392,0.4861267,0.53417486,0.45620927,0.4888272,0.5261956,0.58498216,0.47601962,0.50190705,0.4344143,0.450344,0.5338514,0.5016597,0.45450053,0.53315055,0.5359402,0.54115874,0.4589013,0.47958404,0.49630103,0.56596065,0.48601246,0.52703565,0.53640634,0.5490521,0.36254567,0.5133722,0.44156364,0.44767904,0.51249474
GM28439,0.51924986,0.4280428,0.5616469,0.46857387,0.5977044,0.49220023,0.5732924,0.44620648,0.49887535,0.56298447,0.58392525,0.53652495,0.5467641,0.42698836,0.569854,0.37835073,0.5771881,0.5052658,0.5210826,0.5943684,0.53249824,0.4697152,0.5255438,0.4758237,0.5453514,0.4556823,0.48633784,0.4973518,0.50416017,0.53061306,0.51813114,0.5142122,0.4614439,0.41112348,0.52084994,0.42151776,0.48393497,0.5559177,0.6072711,0.6310367,0.5926426,0.42465565,0.35408643,0.5245962,0.5868436,0.53286487,0.5102578,0.506878,0.4710156,0.4448787,0.51309824,0.49232608,0.49889368,0.47087902,0.4962166,0.5800975,0.5482942,0.4549249,0.5055206,0.429501,0.4691739,0.72387505,0.4895481,0.5118023,0.55442375,0.51573414,0.4856296,0.4962621,0.480516,0.50474316,0.5023266,0.49655932,0.54904,0.52622026,0.47919622,0.55484045,0.4828983,0.46880242,0.4568796,0.5140533,0.49013004,0.4888391,0.48998454,0.4210396,0.50045854,0.41699317,0.45857015,0.47565398,0.45666602,0.5140998,0.5666505,0.5218034,0.50609475,0.415111,0.32986638,0.44480523,0.4709963,0.5974323,0.59927326,0.38301173,0.70131004,0.6207711,0.4160315,0.5348125,0.5560786,0.4959261,0.5932075,0.38026246,0.5112957,0.5530117,0.5133026,0.5190192,0.53694195,0.4714764,0.52949363,0.5199795,0.4686246,0.5235587,0.4923021,0.53791773,0.46719012,0.49728468,0.521262,0.39444596,0.42082882,0.47833866,0.5253152,0.48518825
TRH,0.42937243,0.42380264,0.46364406,0.6039239,0.4363359,0.50385565,0.4861671,0.45352829,0.5206922,0.3485205,0.47527993,0.434794,0.57548606,0.5247021,0.37502402,0.4019617,0.6602586,0.6527979,0.5776835,0.6186957,0.58547366,0.37680042,0.6411223,0.5169566,0.48395452,0.41736537,0.62777805,0.50674194,0.4865273,0.4475281,0.5562344,0.58280414,0.46744776,0.48071095,0.44784576,0.43405983,0.38217857,0.40759122,0.38505906,0.48369744,0.5000924,0.48687857,0.40164515,0.4118449,0.5293058,0.58440256,0.6233522,0.57385504,0.524272,0.412169,0.5566065,0.6079293,0.55980295,0.55742556,0.5897155,0.33851266,0.56495845,0.5963026,0.47326908,0.4942828,0.46212614,0.50125,0.5290646,0.4379553,0.55779296,0.61377186,0.40534824,0.4298784,0.5732029,0.59706074,0.426472,0.59652174,0.4597453,0.47602716,0.54651177,0.59898984,0.4456903,0.4204948,0.3498603,0.5879152,0.42536476,0.5326703,0.43163294,0.39618134,0.5406543,0.4388425,0.41095898,0.43205318,0.49815875,0.4627115,0.46069333,0.46232316,0.44852248,0.45342287,0.42805415,0.53297216,0.56410676,0.3829464,0.4423092,0.5005776,0.50105447,0.3971773,0.50004375,0.53979844,0.6422758,0.4911307,0.4840832,0.40336853,0.41318998,0.5605409,0.52123904,0.4456235,0.5612912,0.5864979,0.5689232,0.41168812,0.46537387,0.49739596,0.6126989,0.48341495,0.5792652,0.5580489,0.5970157,0.28232795,0.56441474,0.40344742,0.40297955,0.53385526
GM22988,0.51033425,0.44160515,0.539296,0.4734251,0.57420045,0.48977193,0.55731523,0.44913998,0.4971977,0.5559513,0.57165074,0.5290633,0.5334539,0.43931028,0.5627356,0.39621273,0.5595661,0.49903673,0.513428,0.5801769,0.52660805,0.46839845,0.5190562,0.47268808,0.54202557,0.46895853,0.4882651,0.50126773,0.4995279,0.5186387,0.5076393,0.5135446,0.4605099,0.4241302,0.50781953,0.42325002,0.5003758,0.53390074,0.58827275,0.6016362,0.5853537,0.42142463,0.376656,0.5174626,0.58200604,0.52525187,0.50587463,0.5025175,0.47236228,0.4353026,0.5165616,0.48737246,0.50047207,0.47777897,0.48547798,0.56502664,0.54975706,0.45772564,0.5093439,0.43975288,0.47112286,0.68981427,0.47964963,0.5119251,0.5460249,0.51313245,0.47768015,0.49259627,0.48741522,0.49406064,0.5009555,0.49684903,0.53543305,0.5160966,0.4794525,0.53914565,0.47868183,0.47481441,0.46674287,0.50378317,0.4903593,0.48080456,0.49421537,0.42679113,0.4963248,0.42884693,0.46033907,0.48902833,0.44396713,0.49970227,0.55275005,0.5300218,0.5019599,0.43925282,0.34431916,0.44981426,0.4668369,0.57776785,0.58606154,0.3996008,0.674017,0.59947383,0.43172592,0.5298803,0.55004525,0.48508757,0.5811523,0.39418218,0.50563943,0.5400947,0.49949554,0.4986543,0.5279201,0.46703452,0.52156466,0.51849943,0.4735828,0.51641786,0.500728,0.5254169,0.46141863,0.4970345,0.506709,0.41352648,0.4212649,0.47611883,0.5198419,0.48633423
TOX4,0.44689602,0.40955415,0.3253753,0.7321926,0.38918236,0.49911514,0.34939882,0.38964832,0.5433838,0.24959487,0.4297608,0.37623596,0.6139832,0.52071816,0.30834195,0.41622472,0.794959,0.7780536,0.6591653,0.6355482,0.74123615,0.3376763,0.71544826,0.5366294,0.4076468,0.33304286,0.71754074,0.4700527,0.56306183,0.39428252,0.6376361,0.5957346,0.43936795,0.43820402,0.3629781,0.4391867,0.35618895,0.36278677,0.25513577,0.42493838,0.4077545,0.41239727,0.41683432,0.35039753,0.5500345,0.7048883,0.72368455,0.5587045,0.48320973,0.33882785,0.5778114,0.69537264,0.57854503,0.5827163,0.6505688,0.20975883,0.5865381,0.71930796,0.43146455,0.53634524,0.49370354,0.39780545,0.5098684,0.32263756,0.59162533,0.8017523,0.36250293,0.47094485,0.6970284,0.6959062,0.30143368,0.69841224,0.38380593,0.42652488,0.5912076,0.6455639,0.2972448,0.35975286,0.30905905,0.6118743,0.33944073,0.4876668,0.3648862,0.38796124,0.6172793,0.37869474,0.34354603,0.36425966,0.6908854,0.4482847,0.39954877,0.3349829,0.3811852,0.47617483,0.42419067,0.5495588,0.47276437,0.2404612,0.31868008,0.5727892,0.3931012,0.35573992,0.50529945,0.60588217,0.71178615,0.4594961,0.3724823,0.37693578,0.300926,0.6158806,0.589571,0.36729887,0.6103556,0.68268925,0.5464873,0.26687598,0.48332745,0.4511005,0.71441513,0.5128051,0.6721893,0.62102115,0.71653014,0.1588077,0.698273,0.33933154,0.25838816,0.6278074
ELF2,0.49376854,0.4578032,0.50563246,0.5051992,0.5195123,0.48812968,0.5236991,0.4639377,0.50334865,0.49757528,0.53621787,0.5065903,0.5331053,0.4740417,0.5117877,0.42462382,0.56782836,0.535066,0.5242814,0.577781,0.5358427,0.45827878,0.533593,0.48105577,0.532867,0.46337318,0.51118433,0.50552833,0.48915094,0.5009668,0.5073385,0.5235577,0.47086507,0.44909284,0.48201627,0.44015768,0.48163965,0.49207655,0.52466506,0.55015767,0.5538111,0.4570516,0.41346925,0.48621,0.5617086,0.5288616,0.5262112,0.5048516,0.4910785,0.4257893,0.5196318,0.50496984,0.51358724,0.49891683,0.4999764,0.505993,0.5454549,0.5029948,0.5075397,0.46696636,0.48289585,0.6149245,0.48156977,0.4934884,0.53550154,0.54790425,0.4569263,0.47511998,0.50127786,0.5096681,0.4810135,0.5234659,0.5023283,0.5001857,0.49300787,0.53744054,0.46362042,0.46768975,0.4478118,0.5167588,0.4795921,0.49550357,0.4835045,0.43893215,0.5020483,0.4463022,0.45506698,0.4848274,0.46650806,0.48632938,0.516931,0.50684273,0.48480994,0.4659146,0.38588622,0.47522926,0.49538594,0.5017816,0.5333485,0.45011693,0.6038921,0.53980803,0.45396584,0.52730376,0.55438435,0.48615012,0.53285253,0.41665772,0.48012668,0.53078794,0.50247586,0.491022,0.5333705,0.49696353,0.5233428,0.49304545,0.4808824,0.5036622,0.516781,0.50637335,0.48351455,0.50919044,0.52232885,0.39759755,0.46984115,0.47121346,0.48864222,0.4960508
USP9X,0.47314766,0.4522817,0.4821058,0.5608832,0.47378266,0.49860302,0.5007282,0.46551335,0.50689626,0.43453628,0.5060145,0.4771893,0.5467609,0.49718413,0.4543564,0.43670306,0.61054146,0.58689165,0.554677,0.5943674,0.56857127,0.42480358,0.5731774,0.49717247,0.5113832,0.45211622,0.55615264,0.50990653,0.48249933,0.4713309,0.5212281,0.5461151,0.47331616,0.46926725,0.4699018,0.44801947,0.4450205,0.45535806,0.46122134,0.5125381,0.5254911,0.4818363,0.42520934,0.4559949,0.5494131,0.5554606,0.5709348,0.5195958,0.50038004,0.4159203,0.53266007,0.5508564,0.52213115,0.5227791,0.5347447,0.43456545,0.55030346,0.5481737,0.49806866,0.48539594,0.48608714,0.5525974,0.5000709,0.46251255,0.5433509,0.5918611,0.4411229,0.45421693,0.54114485,0.5477872,0.4559714,0.5555461,0.46898904,0.49126148,0.51512694,0.55163676,0.44674882,0.45585623,0.4160802,0.53831327,0.4589401,0.5009752,0.4632471,0.43098158,0.5188054,0.4426791,0.43845075,0.4657702,0.5061064,0.4696583,0.49201962,0.47438854,0.47010288,0.4748778,0.41988984,0.4995593,0.521822,0.4320969,0.48855087,0.4829241,0.54791313,0.48080325,0.4758076,0.5340612,0.5780927,0.4792039,0.5020004,0.42246786,0.44956833,0.5337309,0.50759614,0.46593842,0.54353637,0.53515786,0.5342118,0.4545584,0.48152032,0.49537975,0.5538077,0.49014053,0.5282667,0.53331536,0.553198,0.36060053,0.52291286,0.4540595,0.4516711,0.52109677
ENAH,0.48659688,0.4547389,0.50356585,0.5301165,0.5025756,0.4949113,0.51702136,0.46306324,0.5024307,0.46972334,0.5217357,0.4923723,0.5403715,0.47947803,0.48621866,0.429533,0.5850567,0.55634326,0.54124147,0.5858785,0.552511,0.44548258,0.5525243,0.4909664,0.5218566,0.45859808,0.5368087,0.50760096,0.48672602,0.49002725,0.5132997,0.5297706,0.47311127,0.45730475,0.4819693,0.44345972,0.4633023,0.47577512,0.50367814,0.53792673,0.53725475,0.47632325,0.41867995,0.47554058,0.5534261,0.5409848,0.5445872,0.5126924,0.50097,0.42628324,0.52483904,0.5300182,0.51548874,0.50985193,0.5173657,0.47524917,0.5431384,0.52146274,0.49986753,0.47648224,0.47968876,0.5924355,0.49467573,0.48070863,0.5409174,0.5660323,0.45480242,0.46885756,0.52089614,0.53425723,0.46852162,0.53828293,0.49336168,0.5012483,0.50360525,0.5492704,0.45866442,0.46503225,0.4348986,0.5281595,0.47411138,0.49835858,0.47303757,0.43645284,0.51113814,0.44608402,0.44694257,0.47103903,0.48925668,0.48564342,0.5116401,0.4910778,0.47882316,0.46646848,0.40752643,0.48565915,0.50884765,0.47741958,0.5134641,0.46444198,0.58100045,0.5158514,0.46413618,0.5291597,0.5651728,0.49139443,0.52174574,0.4215923,0.46809036,0.53524965,0.5039453,0.4852437,0.5369958,0.5196082,0.5282833,0.48016483,0.48347476,0.5022086,0.53321105,0.49806005,0.5054815,0.5177756,0.53823286,0.38545686,0.49833876,0.468888,0.47454384,0.509078
